 1.00000000e+00  5.90000000e+01  0.00000000e+00 -1.66796043e-03 
 1.00000000e+00  6.00000000e+01  0.00000000e+00  2.57479853e-03 
 1.00000000e+00  6.10000000e+01  0.00000000e+00 -2.69224730e-03 
 1.00000000e+00  6.20000000e+01  0.00000000e+00  2.97570247e-03 
 1.00000000e+00  6.30000000e+01  0.00000000e+00  2.25305403e-04 
 1.00000000e+00  6.40000000e+01  0.00000000e+00 -9.23612990e-04 
 1.00000000e+00  6.50000000e+01  0.00000000e+00 -7.91866391e-04 
 1.00000000e+00  6.60000000e+01  0.00000000e+00 -2.68629487e-03 
 1.00000000e+00  6.70000000e+01  0.00000000e+00  1.25280252e-03 
 1.00000000e+00  6.80000000e+01  0.00000000e+00 -1.23581175e-03 
 1.00000000e+00  6.90000000e+01  0.00000000e+00  1.24880295e-03 
 1.00000000e+00  7.00000000e+01  0.00000000e+00 -1.27105760e-03 
 1.00000000e+00  7.10000000e+01  0.00000000e+00 -1.37502995e-03 
 1.00000000e+00  7.20000000e+01  0.00000000e+00  1.85576865e-03 
 1.00000000e+00  7.30000000e+01  0.00000000e+00  5.77088275e-04 
 1.00000000e+00  7.40000000e+01  0.00000000e+00 -7.87921394e-05 
 1.00000000e+00  7.50000000e+01  0.00000000e+00 -9.15279973e-04 
 1.00000000e+00  7.60000000e+01  0.00000000e+00 -1.81422240e-03 
 1.00000000e+00  7.70000000e+01  0.00000000e+00 -2.01630385e-03 
 1.00000000e+00  7.80000000e+01  0.00000000e+00 -2.97420528e-04 
 1.00000000e+00  7.90000000e+01  0.00000000e+00 -5.46880946e-04 
 1.00000000e+00  8.00000000e+01  0.00000000e+00  1.73893926e-03 
 1.00000000e+00  8.10000000e+01  0.00000000e+00  1.51066029e-04 
 1.00000000e+00  8.20000000e+01  0.00000000e+00 -5.64760063e-04 
 1.00000000e+00  8.30000000e+01  0.00000000e+00 -4.74581585e-04 
 1.00000000e+00  8.40000000e+01  0.00000000e+00 -2.79788571e-03 
 1.00000000e+00  8.50000000e+01  0.00000000e+00  4.78373400e-05 
 1.00000000e+00  8.60000000e+01  0.00000000e+00  2.02102896e-03 
 1.00000000e+00  8.70000000e+01  0.00000000e+00 -2.36081414e-03 
 1.00000000e+00  8.80000000e+01  0.00000000e+00 -1.60641608e-03 
 1.00000000e+00  8.90000000e+01  0.00000000e+00 -7.23787360e-04 
 1.00000000e+00  9.00000000e+01  0.00000000e+00 -2.26546010e-03 
 1.00000000e+00  9.10000000e+01  0.00000000e+00  1.15923477e-03 
 1.00000000e+00  9.20000000e+01  0.00000000e+00 -1.48249617e-03 
 1.00000000e+00  9.30000000e+01  0.00000000e+00 -2.92631723e-03 
 1.00000000e+00  9.40000000e+01  0.00000000e+00 -5.22379352e-04 
 1.00000000e+00  9.50000000e+01  0.00000000e+00 -7.63152989e-04 
 1.00000000e+00  9.60000000e+01  0.00000000e+00 -9.90417682e-04 
 1.00000000e+00  9.70000000e+01  0.00000000e+00 -1.06615759e-03 
 1.00000000e+00  9.80000000e+01  0.00000000e+00  2.13189314e-03 
 1.00000000e+00  9.90000000e+01  0.00000000e+00 -4.46912813e-04 
 1.00000000e+00  1.00000000e+02  0.00000000e+00  4.05973228e-03 
 1.00000000e+00  1.01000000e+02  0.00000000e+00  1.01935631e-04 
 1.00000000e+00  1.02000000e+02  0.00000000e+00 -5.04052641e-04 
 1.00000000e+00  1.03000000e+02  0.00000000e+00  5.02178384e-04 
 1.00000000e+00  1.04000000e+02  0.00000000e+00  1.61211694e-03 
 1.00000000e+00  1.05000000e+02  0.00000000e+00  7.86958631e-04 
 1.00000000e+00  1.06000000e+02  0.00000000e+00  8.26376812e-04 
 1.00000000e+00  1.07000000e+02  0.00000000e+00  4.66164752e-04 
 1.00000000e+00  1.08000000e+02  0.00000000e+00 -1.11701215e-03 
 1.00000000e+00  1.09000000e+02  0.00000000e+00  3.76076429e-03 
 1.00000000e+00  1.10000000e+02  0.00000000e+00 -1.06019673e-04 
 1.00000000e+00  1.11000000e+02  0.00000000e+00  3.75234623e-04 
 1.00000000e+00  1.12000000e+02  0.00000000e+00  1.20870853e-03 
 1.00000000e+00  1.13000000e+02  0.00000000e+00 -7.98822745e-04 
 1.00000000e+00  1.14000000e+02  0.00000000e+00  1.03586623e-03 
 1.00000000e+00  1.15000000e+02  0.00000000e+00  5.23368402e-04 
 1.00000000e+00  1.16000000e+02  0.00000000e+00  1.94870581e-03 
 1.00000000e+00  1.17000000e+02  0.00000000e+00  2.34229237e-03 
 1.00000000e+00  1.18000000e+02  0.00000000e+00 -3.02015915e-04 
 1.00000000e+00  1.19000000e+02  0.00000000e+00 -1.47352197e-03 
 1.00000000e+00  1.20000000e+02  0.00000000e+00  4.22836113e-05 
 1.00000000e+00  1.21000000e+02  0.00000000e+00 -3.28243883e-03 
 1.00000000e+00  1.22000000e+02  0.00000000e+00 -4.50393968e-04 
 1.00000000e+00  1.23000000e+02  0.00000000e+00 -5.33208773e-04 
 1.00000000e+00  1.24000000e+02  0.00000000e+00  8.56022668e-04 
 1.00000000e+00  1.25000000e+02  0.00000000e+00 -1.88777259e-03 
 1.00000000e+00  1.26000000e+02  0.00000000e+00 -4.57742780e-04 
 1.00000000e+00  1.27000000e+02  0.00000000e+00 -1.99182815e-04 
 1.00000000e+00  1.28000000e+02  0.00000000e+00 -1.66484079e-03 
 1.00000000e+00  1.29000000e+02  0.00000000e+00 -2.16870024e-03 
 1.00000000e+00  1.30000000e+02  0.00000000e+00  7.93376505e-04 
 1.00000000e+00  1.31000000e+02  0.00000000e+00  7.41053303e-04 
 1.00000000e+00  1.32000000e+02  0.00000000e+00 -1.08517003e-03 
 1.00000000e+00  1.33000000e+02  0.00000000e+00 -4.83527496e-04 
 1.00000000e+00  1.34000000e+02  0.00000000e+00 -1.14112829e-03 
 1.00000000e+00  1.35000000e+02  0.00000000e+00  2.77594170e-03 
 1.00000000e+00  1.36000000e+02  0.00000000e+00  6.57275518e-04 
 1.00000000e+00  1.37000000e+02  0.00000000e+00  1.65908230e-03 
 1.00000000e+00  1.38000000e+02  0.00000000e+00  1.09751665e-03 
 1.00000000e+00  1.39000000e+02  0.00000000e+00  2.59927253e-04 
 1.00000000e+00  1.40000000e+02  0.00000000e+00  2.19387177e-03 
 1.00000000e+00  1.41000000e+02  0.00000000e+00 -5.46719232e-05 
 1.00000000e+00  1.42000000e+02  0.00000000e+00 -2.17246143e-03 
 1.00000000e+00  1.43000000e+02  0.00000000e+00  6.94883328e-04 
 1.00000000e+00  1.44000000e+02  0.00000000e+00  2.06905611e-03 
 1.00000000e+00  1.45000000e+02  0.00000000e+00  3.23880672e-03 
 1.00000000e+00  1.46000000e+02  0.00000000e+00 -1.77424426e-03 
 1.00000000e+00  1.47000000e+02  0.00000000e+00 -2.63525492e-04 
 1.00000000e+00  1.48000000e+02  0.00000000e+00 -2.44501601e-03 
 1.00000000e+00  1.49000000e+02  0.00000000e+00  7.49450896e-04 
 1.00000000e+00  1.50000000e+02  0.00000000e+00 -1.87891009e-03 
 1.00000000e+00  1.51000000e+02  0.00000000e+00  4.07561197e-04 
 1.00000000e+00  1.52000000e+02  0.00000000e+00 -7.45957176e-04 
 1.00000000e+00  1.53000000e+02  0.00000000e+00  3.46774514e-05 
 1.00000000e+00  1.54000000e+02  0.00000000e+00  2.45989653e-03 
 1.00000000e+00  1.55000000e+02  0.00000000e+00  4.77381715e-04 
 1.00000000e+00  1.56000000e+02  0.00000000e+00  6.38565953e-04 
 1.00000000e+00  1.57000000e+02  0.00000000e+00 -2.31893649e-03 
 1.00000000e+00  1.58000000e+02  0.00000000e+00  8.03443508e-04 
