 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  6.37349991e+01  1.00000000e+00 -4.51600155e-02 
 1.12201845e+00  1.12201845e+00  0.00000000e+00  1.12201845e+00  6.37349984e+01  1.12201845e+00 -5.06703680e-02 
 1.25892541e+00  1.25892541e+00  0.00000000e+00  1.25892541e+00  6.37349975e+01  1.25892541e+00 -5.68530842e-02 
 1.41253754e+00  1.41253754e+00  0.00000000e+00  1.41253754e+00  6.37349964e+01  1.41253754e+00 -6.37902042e-02 
 1.58489319e+00  1.58489319e+00  0.00000000e+00  1.58489319e+00  6.37349950e+01  1.58489319e+00 -7.15737787e-02 
 1.77827941e+00  1.77827941e+00  0.00000000e+00  1.77827941e+00  6.37349932e+01  1.77827941e+00 -8.03070897e-02 
 1.99526231e+00  1.99526231e+00  0.00000000e+00  1.99526231e+00  6.37349910e+01  1.99526231e+00 -9.01060214e-02 
 2.23872114e+00  2.23872114e+00  0.00000000e+00  2.23872114e+00  6.37349882e+01  2.23872114e+00 -1.01100597e-01 
 2.51188643e+00  2.51188643e+00  0.00000000e+00  2.51188643e+00  6.37349847e+01  2.51188643e+00 -1.13436705e-01 
 2.81838293e+00  2.81838293e+00  0.00000000e+00  2.81838293e+00  6.37349803e+01  2.81838293e+00 -1.27278034e-01 
 3.16227766e+00  3.16227766e+00  0.00000000e+00  3.16227766e+00  6.37349748e+01  3.16227766e+00 -1.42808242e-01 
 3.54813389e+00  3.54813389e+00  0.00000000e+00  3.54813389e+00  6.37349678e+01  3.54813389e+00 -1.60233397e-01 
 3.98107171e+00  3.98107171e+00  0.00000000e+00  3.98107171e+00  6.37349590e+01  3.98107171e+00 -1.79784707e-01 
 4.46683592e+00  4.46683592e+00  0.00000000e+00  4.46683592e+00  6.37349479e+01  4.46683592e+00 -2.01721588e-01 
 5.01187234e+00  5.01187234e+00  0.00000000e+00  5.01187234e+00  6.37349340e+01  5.01187234e+00 -2.26335102e-01 
 5.62341325e+00  5.62341325e+00  0.00000000e+00  5.62341325e+00  6.37349164e+01  5.62341325e+00 -2.53951819e-01 
 6.30957344e+00  6.30957344e+00  0.00000000e+00  6.30957344e+00  6.37348944e+01  6.30957344e+00 -2.84938145e-01 
 7.07945784e+00  7.07945784e+00  0.00000000e+00  7.07945784e+00  6.37348665e+01  7.07945784e+00 -3.19705174e-01 
 7.94328235e+00  7.94328235e+00  0.00000000e+00  7.94328235e+00  6.37348315e+01  7.94328235e+00 -3.58714142e-01 
 8.91250938e+00  8.91250938e+00  0.00000000e+00  8.91250938e+00  6.37347875e+01  8.91250938e+00 -4.02482526e-01 
 1.00000000e+01  1.00000000e+01  0.00000000e+00  1.00000000e+01  6.37347320e+01  1.00000000e+01 -4.51590898e-01 
 1.12201845e+01  1.12201845e+01  0.00000000e+00  1.12201845e+01  6.37346621e+01  1.12201845e+01 -5.06690605e-01 
 1.25892541e+01  1.25892541e+01  0.00000000e+00  1.25892541e+01  6.37345742e+01  1.25892541e+01 -5.68512373e-01 
