 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  6.43308533e+01  1.00000000e+00 -4.87060522e-02 
 1.12201845e+00  1.12201845e+00  0.00000000e+00  1.12201845e+00  6.43308525e+01  1.12201845e+00 -5.46490860e-02 
 1.25892541e+00  1.25892541e+00  0.00000000e+00  1.25892541e+00  6.43308515e+01  1.25892541e+00 -6.13172782e-02 
 1.41253754e+00  1.41253754e+00  0.00000000e+00  1.41253754e+00  6.43308502e+01  1.41253754e+00 -6.87991109e-02 
 1.58489319e+00  1.58489319e+00  0.00000000e+00  1.58489319e+00  6.43308486e+01  1.58489319e+00 -7.71938624e-02 
 1.77827941e+00  1.77827941e+00  0.00000000e+00  1.77827941e+00  6.43308465e+01  1.77827941e+00 -8.66129246e-02 
 1.99526231e+00  1.99526231e+00  0.00000000e+00  1.99526231e+00  6.43308440e+01  1.99526231e+00 -9.71812806e-02 
 2.23872114e+00  2.23872114e+00  0.00000000e+00  2.23872114e+00  6.43308407e+01  2.23872114e+00 -1.09039163e-01 
 2.51188643e+00  2.51188643e+00  0.00000000e+00  2.51188643e+00  6.43308366e+01  2.51188643e+00 -1.22343915e-01 
 2.81838293e+00  2.81838293e+00  0.00000000e+00  2.81838293e+00  6.43308315e+01  2.81838293e+00 -1.37272077e-01 
 3.16227766e+00  3.16227766e+00  0.00000000e+00  3.16227766e+00  6.43308251e+01  3.16227766e+00 -1.54021727e-01 
 3.54813389e+00  3.54813389e+00  0.00000000e+00  3.54813389e+00  6.43308169e+01  3.54813389e+00 -1.72815112e-01 
 3.98107171e+00  3.98107171e+00  0.00000000e+00  3.98107171e+00  6.43308067e+01  3.98107171e+00 -1.93901593e-01 
 4.46683592e+00  4.46683592e+00  0.00000000e+00  4.46683592e+00  6.43307938e+01  4.46683592e+00 -2.17560950e-01 
 5.01187234e+00  5.01187234e+00  0.00000000e+00  5.01187234e+00  6.43307776e+01  5.01187234e+00 -2.44107098e-01 
 5.62341325e+00  5.62341325e+00  0.00000000e+00  5.62341325e+00  6.43307572e+01  5.62341325e+00 -2.73892239e-01 
 6.30957344e+00  6.30957344e+00  0.00000000e+00  6.30957344e+00  6.43307315e+01  6.30957344e+00 -3.07311541e-01 
 7.07945784e+00  7.07945784e+00  0.00000000e+00  7.07945784e+00  6.43306992e+01  7.07945784e+00 -3.44808364e-01 
 7.94328235e+00  7.94328235e+00  0.00000000e+00  7.94328235e+00  6.43306585e+01  7.94328235e+00 -3.86880139e-01 
 8.91250938e+00  8.91250938e+00  0.00000000e+00  8.91250938e+00  6.43306072e+01  8.91250938e+00 -4.34084947e-01 
