 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  6.26698462e+01  1.00000000e+00 -3.74425811e-02 
 1.12201845e+00  1.12201845e+00  0.00000000e+00  1.12201845e+00  6.26698457e+01  1.12201845e+00 -4.20112654e-02 
 1.25892541e+00  1.25892541e+00  0.00000000e+00  1.25892541e+00  6.26698451e+01  1.25892541e+00 -4.71374129e-02 
 1.41253754e+00  1.41253754e+00  0.00000000e+00  1.41253754e+00  6.26698443e+01  1.41253754e+00 -5.28890440e-02 
 1.58489319e+00  1.58489319e+00  0.00000000e+00  1.58489319e+00  6.26698434e+01  1.58489319e+00 -5.93424791e-02 
 1.77827941e+00  1.77827941e+00  0.00000000e+00  1.77827941e+00  6.26698422e+01  1.77827941e+00 -6.65833505e-02 
 1.99526231e+00  1.99526231e+00  0.00000000e+00  1.99526231e+00  6.26698407e+01  1.99526231e+00 -7.47077393e-02 
 2.23872114e+00  2.23872114e+00  0.00000000e+00  2.23872114e+00  6.26698388e+01  2.23872114e+00 -8.38234498e-02 
 2.51188643e+00  2.51188643e+00  0.00000000e+00  2.51188643e+00  6.26698363e+01  2.51188643e+00 -9.40514402e-02 
 2.81838293e+00  2.81838293e+00  0.00000000e+00  2.81838293e+00  6.26698333e+01  2.81838293e+00 -1.05527427e-01 
 3.16227766e+00  3.16227766e+00  0.00000000e+00  3.16227766e+00  6.26698295e+01  3.16227766e+00 -1.18403686e-01 
 3.54813389e+00  3.54813389e+00  0.00000000e+00  3.54813389e+00  6.26698247e+01  3.54813389e+00 -1.32851072e-01 
 3.98107171e+00  3.98107171e+00  0.00000000e+00  3.98107171e+00  6.26698187e+01  3.98107171e+00 -1.49061285e-01 
 4.46683592e+00  4.46683592e+00  0.00000000e+00  4.46683592e+00  6.26698110e+01  4.46683592e+00 -1.67249415e-01 
 5.01187234e+00  5.01187234e+00  0.00000000e+00  5.01187234e+00  6.26698015e+01  5.01187234e+00 -1.87656792e-01 
 5.62341325e+00  5.62341325e+00  0.00000000e+00  5.62341325e+00  6.26697894e+01  5.62341325e+00 -2.10554189e-01 
 6.30957344e+00  6.30957344e+00  0.00000000e+00  6.30957344e+00  6.26697742e+01  6.30957344e+00 -2.36245410e-01 
 7.07945784e+00  7.07945784e+00  0.00000000e+00  7.07945784e+00  6.26697551e+01  7.07945784e+00 -2.65071321e-01 
 7.94328235e+00  7.94328235e+00  0.00000000e+00  7.94328235e+00  6.26697310e+01  7.94328235e+00 -2.97414365e-01 
 8.91250938e+00  8.91250938e+00  0.00000000e+00  8.91250938e+00  6.26697007e+01  8.91250938e+00 -3.33703630e-01 
 1.00000000e+01  1.00000000e+01  0.00000000e+00  1.00000000e+01  6.26696626e+01  1.00000000e+01 -3.74420535e-01 
 1.12201845e+01  1.12201845e+01  0.00000000e+00  1.12201845e+01  6.26696146e+01  1.12201845e+01 -4.20105202e-01 
 1.25892541e+01  1.25892541e+01  0.00000000e+00  1.25892541e+01  6.26695541e+01  1.25892541e+01 -4.71363602e-01 
 1.41253754e+01  1.41253754e+01  0.00000000e+00  1.41253754e+01  6.26694781e+01  1.41253754e+01 -5.28875572e-01 
 1.58489319e+01  1.58489319e+01  0.00000000e+00  1.58489319e+01  6.26693823e+01  1.58489319e+01 -5.93403789e-01 
 1.77827941e+01  1.77827941e+01  0.00000000e+00  1.77827941e+01  6.26692617e+01  1.77827941e+01 -6.65803839e-01 
 1.99526231e+01  1.99526231e+01  0.00000000e+00  1.99526231e+01  6.26691098e+01  1.99526231e+01 -7.47035490e-01 
 2.23872114e+01  2.23872114e+01  0.00000000e+00  2.23872114e+01  6.26689187e+01  2.23872114e+01 -8.38175311e-01 
 2.51188643e+01  2.51188643e+01  0.00000000e+00  2.51188643e+01  6.26686781e+01  2.51188643e+01 -9.40430801e-01 
 2.81838293e+01  2.81838293e+01  0.00000000e+00  2.81838293e+01  6.26683752e+01  2.81838293e+01 -1.05515618e+00 
 3.16227766e+01  3.16227766e+01  0.00000000e+00  3.16227766e+01  6.26679940e+01  3.16227766e+01 -1.18387007e+00 
 3.54813389e+01  3.54813389e+01  0.00000000e+00  3.54813389e+01  6.26675140e+01  3.54813389e+01 -1.32827513e+00 
 3.98107171e+01  3.98107171e+01  0.00000000e+00  3.98107171e+01  6.26669099e+01  3.98107171e+01 -1.49028011e+00 
 4.46683592e+01  4.46683592e+01  0.00000000e+00  4.46683592e+01  6.26661495e+01  4.46683592e+01 -1.67202419e+00 
 5.01187234e+01  5.01187234e+01  0.00000000e+00  5.01187234e+01  6.26651923e+01  5.01187234e+01 -1.87590417e+00 
