 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  6.34785636e+01  1.00000000e+00 -4.07058130e-02 
 1.12201845e+00  1.12201845e+00  0.00000000e+00  1.12201845e+00  6.34785630e+01  1.12201845e+00 -4.56726714e-02 
 1.25892541e+00  1.25892541e+00  0.00000000e+00  1.25892541e+00  6.34785623e+01  1.25892541e+00 -5.12455773e-02 
 1.41253754e+00  1.41253754e+00  0.00000000e+00  1.41253754e+00  6.34785614e+01  1.41253754e+00 -5.74984795e-02 
 1.58489319e+00  1.58489319e+00  0.00000000e+00  1.58489319e+00  6.34785603e+01  1.58489319e+00 -6.45143494e-02 
 1.77827941e+00  1.77827941e+00  0.00000000e+00  1.77827941e+00  6.34785589e+01  1.77827941e+00 -7.23862827e-02 
 1.99526231e+00  1.99526231e+00  0.00000000e+00  1.99526231e+00  6.34785571e+01  1.99526231e+00 -8.12187339e-02 
 2.23872114e+00  2.23872114e+00  0.00000000e+00  2.23872114e+00  6.34785548e+01  2.23872114e+00 -9.11289024e-02 
 2.51188643e+00  2.51188643e+00  0.00000000e+00  2.51188643e+00  6.34785520e+01  2.51188643e+00 -1.02248288e-01 
 2.81838293e+00  2.81838293e+00  0.00000000e+00  2.81838293e+00  6.34785484e+01  2.81838293e+00 -1.14724434e-01 
 3.16227766e+00  3.16227766e+00  0.00000000e+00  3.16227766e+00  6.34785439e+01  3.16227766e+00 -1.28722888e-01 
 3.54813389e+00  3.54813389e+00  0.00000000e+00  3.54813389e+00  6.34785382e+01  3.54813389e+00 -1.44429393e-01 
 3.98107171e+00  3.98107171e+00  0.00000000e+00  3.98107171e+00  6.34785311e+01  3.98107171e+00 -1.62052355e-01 
 4.46683592e+00  4.46683592e+00  0.00000000e+00  4.46683592e+00  6.34785221e+01  4.46683592e+00 -1.81825608e-01 
 5.01187234e+00  5.01187234e+00  0.00000000e+00  5.01187234e+00  6.34785108e+01  5.01187234e+00 -2.04011510e-01 
 5.62341325e+00  5.62341325e+00  0.00000000e+00  5.62341325e+00  6.34784965e+01  5.62341325e+00 -2.28904429e-01 
 6.30957344e+00  6.30957344e+00  0.00000000e+00  6.30957344e+00  6.34784786e+01  6.30957344e+00 -2.56834640e-01 
 7.07945784e+00  7.07945784e+00  0.00000000e+00  7.07945784e+00  6.34784560e+01  7.07945784e+00 -2.88172706e-01 
 7.94328235e+00  7.94328235e+00  0.00000000e+00  7.94328235e+00  6.34784275e+01  7.94328235e+00 -3.23334388e-01 
 8.91250938e+00  8.91250938e+00  0.00000000e+00  8.91250938e+00  6.34783917e+01  8.91250938e+00 -3.62786153e-01 
 1.00000000e+01  1.00000000e+01  0.00000000e+00  1.00000000e+01  6.34783466e+01  1.00000000e+01 -4.07051351e-01 
 1.12201845e+01  1.12201845e+01  0.00000000e+00  1.12201845e+01  6.34782899e+01  1.12201845e+01 -4.56717138e-01 
 1.25892541e+01  1.25892541e+01  0.00000000e+00  1.25892541e+01  6.34782184e+01  1.25892541e+01 -5.12442248e-01 
 1.41253754e+01  1.41253754e+01  0.00000000e+00  1.41253754e+01  6.34781285e+01  1.41253754e+01 -5.74965690e-01 
 1.58489319e+01  1.58489319e+01  0.00000000e+00  1.58489319e+01  6.34780153e+01  1.58489319e+01 -6.45116509e-01 
 1.77827941e+01  1.77827941e+01  0.00000000e+00  1.77827941e+01  6.34778727e+01  1.77827941e+01 -7.23824710e-01 
 1.99526231e+01  1.99526231e+01  0.00000000e+00  1.99526231e+01  6.34776933e+01  1.99526231e+01 -8.12133497e-01 
 2.23872114e+01  2.23872114e+01  0.00000000e+00  2.23872114e+01  6.34774674e+01  2.23872114e+01 -9.11212974e-01 
 2.51188643e+01  2.51188643e+01  0.00000000e+00  2.51188643e+01  6.34771831e+01  2.51188643e+01 -1.02237546e+00 
 2.81838293e+01  2.81838293e+01  0.00000000e+00  2.81838293e+01  6.34768251e+01  2.81838293e+01 -1.14709262e+00 
 3.16227766e+01  3.16227766e+01  0.00000000e+00  3.16227766e+01  6.34763745e+01  3.16227766e+01 -1.28701457e+00 
 3.54813389e+01  3.54813389e+01  0.00000000e+00  3.54813389e+01  6.34758073e+01  3.54813389e+01 -1.44399124e+00 
 3.98107171e+01  3.98107171e+01  0.00000000e+00  3.98107171e+01  6.34750934e+01  3.98107171e+01 -1.62009603e+00 
 4.46683592e+01  4.46683592e+01  0.00000000e+00  4.46683592e+01  6.34741947e+01  4.46683592e+01 -1.81765226e+00 
 5.01187234e+01  5.01187234e+01  0.00000000e+00  5.01187234e+01  6.34730637e+01  5.01187234e+01 -2.03926233e+00 
 5.62341325e+01  5.62341325e+01  0.00000000e+00  5.62341325e+01  6.34716402e+01  5.62341325e+01 -2.28783995e+00 
 6.30957344e+01  6.30957344e+01  0.00000000e+00  6.30957344e+01  6.34698488e+01  6.30957344e+01 -2.56664565e+00 
 7.07945784e+01  7.07945784e+01  0.00000000e+00  7.07945784e+01  6.34675945e+01  7.07945784e+01 -2.87932545e+00 
 7.94328235e+01  7.94328235e+01  0.00000000e+00  7.94328235e+01  6.34647583e+01  7.94328235e+01 -3.22995286e+00 
 8.91250938e+01  8.91250938e+01  0.00000000e+00  8.91250938e+01  6.34611904e+01  8.91250938e+01 -3.62307397e+00 
 1.00000000e+02  1.00000000e+02  0.00000000e+00  1.00000000e+02  6.34567027e+01  1.00000000e+02 -4.06375513e+00 
 1.12201845e+02  1.12201845e+02  0.00000000e+00  1.12201845e+02  6.34510597e+01  1.12201845e+02 -4.55763244e+00 
