 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -6.72374403e+01 
 1.12201845e+00  1.12201845e+00  0.00000000e+00  1.12201845e+00 -6.72374403e+01 
 1.25892541e+00  1.25892541e+00  0.00000000e+00  1.25892541e+00 -6.72374403e+01 
 1.41253754e+00  1.41253754e+00  0.00000000e+00  1.41253754e+00 -6.72374403e+01 
 1.58489319e+00  1.58489319e+00  0.00000000e+00  1.58489319e+00 -6.72374403e+01 
 1.77827941e+00  1.77827941e+00  0.00000000e+00  1.77827941e+00 -6.72374403e+01 
 1.99526231e+00  1.99526231e+00  0.00000000e+00  1.99526231e+00 -6.72374402e+01 
 2.23872114e+00  2.23872114e+00  0.00000000e+00  2.23872114e+00 -6.72374402e+01 
 2.51188643e+00  2.51188643e+00  0.00000000e+00  2.51188643e+00 -6.72374402e+01 
 2.81838293e+00  2.81838293e+00  0.00000000e+00  2.81838293e+00 -6.72374402e+01 
 3.16227766e+00  3.16227766e+00  0.00000000e+00  3.16227766e+00 -6.72374402e+01 
 3.54813389e+00  3.54813389e+00  0.00000000e+00  3.54813389e+00 -6.72374402e+01 
 3.98107171e+00  3.98107171e+00  0.00000000e+00  3.98107171e+00 -6.72374402e+01 
 4.46683592e+00  4.46683592e+00  0.00000000e+00  4.46683592e+00 -6.72374401e+01 
 5.01187234e+00  5.01187234e+00  0.00000000e+00  5.01187234e+00 -6.72374401e+01 
 5.62341325e+00  5.62341325e+00  0.00000000e+00  5.62341325e+00 -6.72374401e+01 
 6.30957344e+00  6.30957344e+00  0.00000000e+00  6.30957344e+00 -6.72374400e+01 
 7.07945784e+00  7.07945784e+00  0.00000000e+00  7.07945784e+00 -6.72374399e+01 
 7.94328235e+00  7.94328235e+00  0.00000000e+00  7.94328235e+00 -6.72374398e+01 
 8.91250938e+00  8.91250938e+00  0.00000000e+00  8.91250938e+00 -6.72374397e+01 
 1.00000000e+01  1.00000000e+01  0.00000000e+00  1.00000000e+01 -6.72374396e+01 
 1.12201845e+01  1.12201845e+01  0.00000000e+00  1.12201845e+01 -6.72374394e+01 
 1.25892541e+01  1.25892541e+01  0.00000000e+00  1.25892541e+01 -6.72374392e+01 
 1.41253754e+01  1.41253754e+01  0.00000000e+00  1.41253754e+01 -6.72374389e+01 
 1.58489319e+01  1.58489319e+01  0.00000000e+00  1.58489319e+01 -6.72374386e+01 
 1.77827941e+01  1.77827941e+01  0.00000000e+00  1.77827941e+01 -6.72374381e+01 
 1.99526231e+01  1.99526231e+01  0.00000000e+00  1.99526231e+01 -6.72374376e+01 
 2.23872114e+01  2.23872114e+01  0.00000000e+00  2.23872114e+01 -6.72374369e+01 
 2.51188643e+01  2.51188643e+01  0.00000000e+00  2.51188643e+01 -6.72374360e+01 
 2.81838293e+01  2.81838293e+01  0.00000000e+00  2.81838293e+01 -6.72374349e+01 
 3.16227766e+01  3.16227766e+01  0.00000000e+00  3.16227766e+01 -6.72374335e+01 
 3.54813389e+01  3.54813389e+01  0.00000000e+00  3.54813389e+01 -6.72374317e+01 
 3.98107171e+01  3.98107171e+01  0.00000000e+00  3.98107171e+01 -6.72374295e+01 
 4.46683592e+01  4.46683592e+01  0.00000000e+00  4.46683592e+01 -6.72374267e+01 
 5.01187234e+01  5.01187234e+01  0.00000000e+00  5.01187234e+01 -6.72374231e+01 
 5.62341325e+01  5.62341325e+01  0.00000000e+00  5.62341325e+01 -6.72374187e+01 
 6.30957344e+01  6.30957344e+01  0.00000000e+00  6.30957344e+01 -6.72374131e+01 
 7.07945784e+01  7.07945784e+01  0.00000000e+00  7.07945784e+01 -6.72374061e+01 
 7.94328235e+01  7.94328235e+01  0.00000000e+00  7.94328235e+01 -6.72373972e+01 
 8.91250938e+01  8.91250938e+01  0.00000000e+00  8.91250938e+01 -6.72373861e+01 
 1.00000000e+02  1.00000000e+02  0.00000000e+00  1.00000000e+02 -6.72373721e+01 
 1.12201845e+02  1.12201845e+02  0.00000000e+00  1.12201845e+02 -6.72373544e+01 
 1.25892541e+02  1.25892541e+02  0.00000000e+00  1.25892541e+02 -6.72373322e+01 
 1.41253754e+02  1.41253754e+02  0.00000000e+00  1.41253754e+02 -6.72373042e+01 
 1.58489319e+02  1.58489319e+02  0.00000000e+00  1.58489319e+02 -6.72372689e+01 
 1.77827941e+02  1.77827941e+02  0.00000000e+00  1.77827941e+02 -6.72372246e+01 
 1.99526231e+02  1.99526231e+02  0.00000000e+00  1.99526231e+02 -6.72371687e+01 
 2.23872114e+02  2.23872114e+02  0.00000000e+00  2.23872114e+02 -6.72370984e+01 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  2.51188643e+02 -6.72370099e+01 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  2.81838293e+02 -6.72368985e+01 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  3.16227766e+02 -6.72367582e+01 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  3.54813389e+02 -6.72365816e+01 
 3.98107171e+02  3.98107171e+02  0.00000000e+00  3.98107171e+02 -6.72363594e+01 
 4.46683592e+02  4.46683592e+02  0.00000000e+00  4.46683592e+02 -6.72360795e+01 
 5.01187234e+02  5.01187234e+02  0.00000000e+00  5.01187234e+02 -6.72357272e+01 
 5.62341325e+02  5.62341325e+02  0.00000000e+00  5.62341325e+02 -6.72352838e+01 
 6.30957344e+02  6.30957344e+02  0.00000000e+00  6.30957344e+02 -6.72347256e+01 
 7.07945784e+02  7.07945784e+02  0.00000000e+00  7.07945784e+02 -6.72340230e+01 
 7.94328235e+02  7.94328235e+02  0.00000000e+00  7.94328235e+02 -6.72331386e+01 
 8.91250938e+02  8.91250938e+02  0.00000000e+00  8.91250938e+02 -6.72320255e+01 
 1.00000000e+03  1.00000000e+03  0.00000000e+00  1.00000000e+03 -6.72306246e+01 
 1.12201845e+03  1.12201845e+03  0.00000000e+00  1.12201845e+03 -6.72288616e+01 
 1.25892541e+03  1.25892541e+03  0.00000000e+00  1.25892541e+03 -6.72266431e+01 
 1.41253754e+03  1.41253754e+03  0.00000000e+00  1.41253754e+03 -6.72238518e+01 
 1.58489319e+03  1.58489319e+03  0.00000000e+00  1.58489319e+03 -6.72203404e+01 
 1.77827941e+03  1.77827941e+03  0.00000000e+00  1.77827941e+03 -6.72159237e+01 
 1.99526231e+03  1.99526231e+03  0.00000000e+00  1.99526231e+03 -6.72103699e+01 
 2.23872114e+03  2.23872114e+03  0.00000000e+00  2.23872114e+03 -6.72033881e+01 
 2.51188643e+03  2.51188643e+03  0.00000000e+00  2.51188643e+03 -6.71946144e+01 
 2.81838293e+03  2.81838293e+03  0.00000000e+00  2.81838293e+03 -6.71835942e+01 
 3.16227766e+03  3.16227766e+03  0.00000000e+00  3.16227766e+03 -6.71697603e+01 
 3.54813389e+03  3.54813389e+03  0.00000000e+00  3.54813389e+03 -6.71524068e+01 
 3.98107171e+03  3.98107171e+03  0.00000000e+00  3.98107171e+03 -6.71306583e+01 
 4.46683592e+03  4.46683592e+03  0.00000000e+00  4.46683592e+03 -6.71034324e+01 
 5.01187234e+03  5.01187234e+03  0.00000000e+00  5.01187234e+03 -6.70693982e+01 
 5.62341325e+03  5.62341325e+03  0.00000000e+00  5.62341325e+03 -6.70269274e+01 
 6.30957344e+03  6.30957344e+03  0.00000000e+00  6.30957344e+03 -6.69740440e+01 
 7.07945784e+03  7.07945784e+03  0.00000000e+00  7.07945784e+03 -6.69083708e+01 
 7.94328235e+03  7.94328235e+03  0.00000000e+00  7.94328235e+03 -6.68270810e+01 
 8.91250938e+03  8.91250938e+03  0.00000000e+00  8.91250938e+03 -6.67268609e+01 
 1.00000000e+04  1.00000000e+04  0.00000000e+00  1.00000000e+04 -6.66038944e+01 
 1.12201845e+04  1.12201845e+04  0.00000000e+00  1.12201845e+04 -6.64538822e+01 
 1.25892541e+04  1.25892541e+04  0.00000000e+00  1.25892541e+04 -6.62721122e+01 
 1.41253754e+04  1.41253754e+04  0.00000000e+00  1.41253754e+04 -6.60535945e+01 
 1.58489319e+04  1.58489319e+04  0.00000000e+00  1.58489319e+04 -6.57932690e+01 
 1.77827941e+04  1.77827941e+04  0.00000000e+00  1.77827941e+04 -6.54862854e+01 
 1.99526231e+04  1.99526231e+04  0.00000000e+00  1.99526231e+04 -6.51283355e+01 
 2.23872114e+04  2.23872114e+04  0.00000000e+00  2.23872114e+04 -6.47160000e+01 
 2.51188643e+04  2.51188643e+04  0.00000000e+00  2.51188643e+04 -6.42470597e+01 
 2.81838293e+04  2.81838293e+04  0.00000000e+00  2.81838293e+04 -6.37207137e+01 
 3.16227766e+04  3.16227766e+04  0.00000000e+00  3.16227766e+04 -6.31376622e+01 
 3.54813389e+04  3.54813389e+04  0.00000000e+00  3.54813389e+04 -6.25000360e+01 
 3.98107171e+04  3.98107171e+04  0.00000000e+00  3.98107171e+04 -6.18111884e+01 
 4.46683592e+04  4.46683592e+04  0.00000000e+00  4.46683592e+04 -6.10753904e+01 
 5.01187234e+04  5.01187234e+04  0.00000000e+00  5.01187234e+04 -6.02974853e+01 
 5.62341325e+04  5.62341325e+04  0.00000000e+00  5.62341325e+04 -5.94825553e+01 
 6.30957344e+04  6.30957344e+04  0.00000000e+00  6.30957344e+04 -5.86356379e+01 
 7.07945784e+04  7.07945784e+04  0.00000000e+00  7.07945784e+04 -5.77615139e+01 
 7.94328235e+04  7.94328235e+04  0.00000000e+00  7.94328235e+04 -5.68645694e+01 
 8.91250938e+04  8.91250938e+04  0.00000000e+00  8.91250938e+04 -5.59487238e+01 
 1.00000000e+05  1.00000000e+05  0.00000000e+00  1.00000000e+05 -5.50174103e+01 
 1.12201845e+05  1.12201845e+05  0.00000000e+00  1.12201845e+05 -5.40735932e+01 
 1.25892541e+05  1.25892541e+05  0.00000000e+00  1.25892541e+05 -5.31198098e+01 
 1.41253754e+05  1.41253754e+05  0.00000000e+00  1.41253754e+05 -5.21582245e+01 
 1.58489319e+05  1.58489319e+05  0.00000000e+00  1.58489319e+05 -5.11906898e+01 
 1.77827941e+05  1.77827941e+05  0.00000000e+00  1.77827941e+05 -5.02188081e+01 
 1.99526231e+05  1.99526231e+05  0.00000000e+00  1.99526231e+05 -4.92439922e+01 
 2.23872114e+05  2.23872114e+05  0.00000000e+00  2.23872114e+05 -4.82675236e+01 
 2.51188643e+05  2.51188643e+05  0.00000000e+00  2.51188643e+05 -4.72906087e+01 
 2.81838293e+05  2.81838293e+05  0.00000000e+00  2.81838293e+05 -4.63144335e+01 
 3.16227766e+05  3.16227766e+05  0.00000000e+00  3.16227766e+05 -4.53402175e+01 
 3.54813389e+05  3.54813389e+05  0.00000000e+00  3.54813389e+05 -4.43692688e+01 
 3.98107171e+05  3.98107171e+05  0.00000000e+00  3.98107171e+05 -4.34030402e+01 
 4.46683592e+05  4.46683592e+05  0.00000000e+00  4.46683592e+05 -4.24431882e+01 
 5.01187234e+05  5.01187234e+05  0.00000000e+00  5.01187234e+05 -4.14916337e+01 
 5.62341325e+05  5.62341325e+05  0.00000000e+00  5.62341325e+05 -4.05506227e+01 
 6.30957344e+05  6.30957344e+05  0.00000000e+00  6.30957344e+05 -3.96227857e+01 
 7.07945784e+05  7.07945784e+05  0.00000000e+00  7.07945784e+05 -3.87111884e+01 
 7.94328235e+05  7.94328235e+05  0.00000000e+00  7.94328235e+05 -3.78193665e+01 
 8.91250938e+05  8.91250938e+05  0.00000000e+00  8.91250938e+05 -3.69513328e+01 
 1.00000000e+06  1.00000000e+06  0.00000000e+00  1.00000000e+06 -3.61115432e+01 
 1.12201845e+06  1.12201845e+06  0.00000000e+00  1.12201845e+06 -3.53048050e+01 
 1.25892541e+06  1.25892541e+06  0.00000000e+00  1.25892541e+06 -3.45361169e+01 
 1.41253754e+06  1.41253754e+06  0.00000000e+00  1.41253754e+06 -3.38104322e+01 
 1.58489319e+06  1.58489319e+06  0.00000000e+00  1.58489319e+06 -3.31323557e+01 
 1.77827941e+06  1.77827941e+06  0.00000000e+00  1.77827941e+06 -3.25057981e+01 
 1.99526231e+06  1.99526231e+06  0.00000000e+00  1.99526231e+06 -3.19336310e+01 
 2.23872114e+06  2.23872114e+06  0.00000000e+00  2.23872114e+06 -3.14174001e+01 
 2.51188643e+06  2.51188643e+06  0.00000000e+00  2.51188643e+06 -3.09571474e+01 
 2.81838293e+06  2.81838293e+06  0.00000000e+00  2.81838293e+06 -3.05513815e+01 
 3.16227766e+06  3.16227766e+06  0.00000000e+00  3.16227766e+06 -3.01972029e+01 
 3.54813389e+06  3.54813389e+06  0.00000000e+00  3.54813389e+06 -2.98905607e+01 
 3.98107171e+06  3.98107171e+06  0.00000000e+00  3.98107171e+06 -2.96265958e+01 
 4.46683592e+06  4.46683592e+06  0.00000000e+00  4.46683592e+06 -2.94000167e+01 
 5.01187234e+06  5.01187234e+06  0.00000000e+00  5.01187234e+06 -2.92054580e+01 
 5.62341325e+06  5.62341325e+06  0.00000000e+00  5.62341325e+06 -2.90377854e+01 
 6.30957344e+06  6.30957344e+06  0.00000000e+00  6.30957344e+06 -2.88923196e+01 
 7.07945784e+06  7.07945784e+06  0.00000000e+00  7.07945784e+06 -2.87649590e+01 
 7.94328235e+06  7.94328235e+06  0.00000000e+00  7.94328235e+06 -2.86521914e+01 
 8.91250938e+06  8.91250938e+06  0.00000000e+00  8.91250938e+06 -2.85510027e+01 
 1.00000000e+07  1.00000000e+07  0.00000000e+00  1.00000000e+07 -2.84587196e+01 
 1.12201845e+07  1.12201845e+07  0.00000000e+00  1.12201845e+07 -2.83728512e+01 
 1.25892541e+07  1.25892541e+07  0.00000000e+00  1.25892541e+07 -2.82909967e+01 
 1.41253754e+07  1.41253754e+07  0.00000000e+00  1.41253754e+07 -2.82108596e+01 
 1.58489319e+07  1.58489319e+07  0.00000000e+00  1.58489319e+07 -2.81303704e+01 
 1.77827941e+07  1.77827941e+07  0.00000000e+00  1.77827941e+07 -2.80478897e+01 
 1.99526231e+07  1.99526231e+07  0.00000000e+00  1.99526231e+07 -2.79624609e+01 
 2.23872114e+07  2.23872114e+07  0.00000000e+00  2.23872114e+07 -2.78740877e+01 
 2.51188643e+07  2.51188643e+07  0.00000000e+00  2.51188643e+07 -2.77840225e+01 
 2.81838293e+07  2.81838293e+07  0.00000000e+00  2.81838293e+07 -2.76950577e+01 
 3.16227766e+07  3.16227766e+07  0.00000000e+00  3.16227766e+07 -2.76118221e+01 
 3.54813389e+07  3.54813389e+07  0.00000000e+00  3.54813389e+07 -2.75410923e+01 
 3.98107171e+07  3.98107171e+07  0.00000000e+00  3.98107171e+07 -2.74921012e+01 
 4.46683592e+07  4.46683592e+07  0.00000000e+00  4.46683592e+07 -2.74766676e+01 
 5.01187234e+07  5.01187234e+07  0.00000000e+00  5.01187234e+07 -2.75084934e+01 
 5.62341325e+07  5.62341325e+07  0.00000000e+00  5.62341325e+07 -2.76001775e+01 
 6.30957344e+07  6.30957344e+07  0.00000000e+00  6.30957344e+07 -2.77563007e+01 
 7.07945784e+07  7.07945784e+07  0.00000000e+00  7.07945784e+07 -2.79639707e+01 
 7.94328235e+07  7.94328235e+07  0.00000000e+00  7.94328235e+07 -2.81891176e+01 
 8.91250938e+07  8.91250938e+07  0.00000000e+00  8.91250938e+07 -2.83880025e+01 
 1.00000000e+08  1.00000000e+08  0.00000000e+00  1.00000000e+08 -2.85284941e+01 
 1.12201845e+08  1.12201845e+08  0.00000000e+00  1.12201845e+08 -2.86023200e+01 
 1.25892541e+08  1.25892541e+08  0.00000000e+00  1.25892541e+08 -2.86205110e+01 
 1.41253754e+08  1.41253754e+08  0.00000000e+00  1.41253754e+08 -2.86015849e+01 
 1.58489319e+08  1.58489319e+08  0.00000000e+00  1.58489319e+08 -2.85627485e+01 
 1.77827941e+08  1.77827941e+08  0.00000000e+00  1.77827941e+08 -2.85164561e+01 
 1.99526231e+08  1.99526231e+08  0.00000000e+00  1.99526231e+08 -2.84703350e+01 
