 0.00000000e+00  0.00000000e+00  0.00000000e+00  5.06485463e-02 
 1.00000000e-02  1.00000000e-02  1.00000000e-02  5.65383240e-02 
 2.00000000e-02  2.00000000e-02  2.00000000e-02  6.27074889e-02 
 3.00000000e-02  3.00000000e-02  3.00000000e-02  6.90952181e-02 
 4.00000000e-02  4.00000000e-02  4.00000000e-02  7.56768376e-02 
 5.00000000e-02  5.00000000e-02  5.00000000e-02  8.24383370e-02 
 6.00000000e-02  6.00000000e-02  6.00000000e-02  8.93728100e-02 
 7.00000000e-02  7.00000000e-02  7.00000000e-02  9.64766139e-02 
 8.00000000e-02  8.00000000e-02  8.00000000e-02  1.03748137e-01 
 9.00000000e-02  9.00000000e-02  9.00000000e-02  1.11187068e-01 
 1.00000000e-01  1.00000000e-01  1.00000000e-01  1.18709852e-01 
 1.10000000e-01  1.10000000e-01  1.10000000e-01  1.26484307e-01 
 1.20000000e-01  1.20000000e-01  1.20000000e-01  1.34428784e-01 
 1.30000000e-01  1.30000000e-01  1.30000000e-01  1.42543365e-01 
 1.40000000e-01  1.40000000e-01  1.40000000e-01  1.50912662e-01 
 1.50000000e-01  1.50000000e-01  1.50000000e-01  1.59363211e-01 
 1.60000000e-01  1.60000000e-01  1.60000000e-01  1.67976802e-01 
 1.70000000e-01  1.70000000e-01  1.70000000e-01  1.76747582e-01 
 1.80000000e-01  1.80000000e-01  1.80000000e-01  1.85667669e-01 
 1.90000000e-01  1.90000000e-01  1.90000000e-01  1.94727380e-01 
 2.00000000e-01  2.00000000e-01  2.00000000e-01  2.03915686e-01 
 2.10000000e-01  2.10000000e-01  2.10000000e-01  2.13220842e-01 
 2.20000000e-01  2.20000000e-01  2.20000000e-01  2.22631053e-01 
 2.30000000e-01  2.30000000e-01  2.30000000e-01  2.32135041e-01 
 2.40000000e-01  2.40000000e-01  2.40000000e-01  2.41722412e-01 
 2.50000000e-01  2.50000000e-01  2.50000000e-01  2.51383756e-01 
 2.60000000e-01  2.60000000e-01  2.60000000e-01  2.61110455e-01 
 2.70000000e-01  2.70000000e-01  2.70000000e-01  2.70894272e-01 
 2.80000000e-01  2.80000000e-01  2.80000000e-01  2.80726877e-01 
 2.90000000e-01  2.90000000e-01  2.90000000e-01  2.90599621e-01 
 3.00000000e-01  3.00000000e-01  3.00000000e-01  3.00503815e-01 
 3.10000000e-01  3.10000000e-01  3.10000000e-01  3.10431429e-01 
 3.20000000e-01  3.20000000e-01  3.20000000e-01  3.20375781e-01 
 3.30000000e-01  3.30000000e-01  3.30000000e-01  3.30331818e-01 
 3.40000000e-01  3.40000000e-01  3.40000000e-01  3.40295989e-01 
 3.50000000e-01  3.50000000e-01  3.50000000e-01  3.50265912e-01 
 3.60000000e-01  3.60000000e-01  3.60000000e-01  3.60240026e-01 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  3.70217317e-01 
 3.80000000e-01  3.80000000e-01  3.80000000e-01  3.80197114e-01 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  3.90178970e-01 
 4.00000000e-01  4.00000000e-01  4.00000000e-01  4.00162569e-01 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  4.10147679e-01 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  4.20134118e-01 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  4.30121738e-01 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  4.40110410e-01 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  4.50100023e-01 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  4.60090475e-01 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  4.70081675e-01 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  4.80073543e-01 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  4.90066004e-01 
 5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00058992e-01 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  5.10052447e-01 
 5.20000000e-01  5.20000000e-01  5.20000000e-01  5.20046318e-01 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  5.30040380e-01 
 5.40000000e-01  5.40000000e-01  5.40000000e-01  5.40034971e-01 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  5.50029841e-01 
 5.60000000e-01  5.60000000e-01  5.60000000e-01  5.60024967e-01 
 5.70000000e-01  5.70000000e-01  5.70000000e-01  5.70020321e-01 
 5.80000000e-01  5.80000000e-01  5.80000000e-01  5.80015875e-01 
 5.90000000e-01  5.90000000e-01  5.90000000e-01  5.90011610e-01 
 6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00007505e-01 
 6.10000000e-01  6.10000000e-01  6.10000000e-01  6.10003542e-01 
 6.20000000e-01  6.20000000e-01  6.20000000e-01  6.19999706e-01 
 6.30000000e-01  6.30000000e-01  6.30000000e-01  6.29995982e-01 
 6.40000000e-01  6.40000000e-01  6.40000000e-01  6.39992356e-01 
 6.50000000e-01  6.50000000e-01  6.50000000e-01  6.49988816e-01 
 6.60000000e-01  6.60000000e-01  6.60000000e-01  6.59985351e-01 
 6.70000000e-01  6.70000000e-01  6.70000000e-01  6.69981951e-01 
 6.80000000e-01  6.80000000e-01  6.80000000e-01  6.79978606e-01 
 6.90000000e-01  6.90000000e-01  6.90000000e-01  6.89975311e-01 
 7.00000000e-01  7.00000000e-01  7.00000000e-01  6.99972057e-01 
 7.10000000e-01  7.10000000e-01  7.10000000e-01  7.09968840e-01 
 7.20000000e-01  7.20000000e-01  7.20000000e-01  7.19965654e-01 
 7.30000000e-01  7.30000000e-01  7.30000000e-01  7.29962496e-01 
 7.40000000e-01  7.40000000e-01  7.40000000e-01  7.39959362e-01 
 7.50000000e-01  7.50000000e-01  7.50000000e-01  7.49956249e-01 
 7.60000000e-01  7.60000000e-01  7.60000000e-01  7.59953154e-01 
 7.70000000e-01  7.70000000e-01  7.70000000e-01  7.69950074e-01 
 7.80000000e-01  7.80000000e-01  7.80000000e-01  7.79947007e-01 
 7.90000000e-01  7.90000000e-01  7.90000000e-01  7.89943950e-01 
 8.00000000e-01  8.00000000e-01  8.00000000e-01  7.99940902e-01 
 8.10000000e-01  8.10000000e-01  8.10000000e-01  8.09937859e-01 
 8.20000000e-01  8.20000000e-01  8.20000000e-01  8.19934820e-01 
 8.30000000e-01  8.30000000e-01  8.30000000e-01  8.29931781e-01 
 8.40000000e-01  8.40000000e-01  8.40000000e-01  8.39928740e-01 
 8.50000000e-01  8.50000000e-01  8.50000000e-01  8.49925694e-01 
 8.60000000e-01  8.60000000e-01  8.60000000e-01  8.59922639e-01 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  8.69919571e-01 
 8.80000000e-01  8.80000000e-01  8.80000000e-01  8.79916486e-01 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  8.89913378e-01 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  8.99910240e-01 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  9.09907064e-01 
 9.20000000e-01  9.20000000e-01  9.20000000e-01  9.19903841e-01 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  9.29900557e-01 
 9.40000000e-01  9.40000000e-01  9.40000000e-01  9.39897198e-01 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  9.49893744e-01 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  9.59890168e-01 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  9.69886439e-01 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  9.79882516e-01 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  9.89878345e-01 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  9.99873860e-01 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  1.00986898e+00 
 1.02000000e+00  1.02000000e+00  1.02000000e+00  1.01986360e+00 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  1.02985760e+00 
 1.04000000e+00  1.04000000e+00  1.04000000e+00  1.03985084e+00 
 1.05000000e+00  1.05000000e+00  1.05000000e+00  1.04984315e+00 
 1.06000000e+00  1.06000000e+00  1.06000000e+00  1.05983435e+00 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  1.06982422e+00 
 1.08000000e+00  1.08000000e+00  1.08000000e+00  1.07981256e+00 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  1.08979909e+00 
 1.10000000e+00  1.10000000e+00  1.10000000e+00  1.09978354e+00 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  1.10976561e+00 
 1.12000000e+00  1.12000000e+00  1.12000000e+00  1.11974493e+00 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  1.12972114e+00 
 1.14000000e+00  1.14000000e+00  1.14000000e+00  1.13969381e+00 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  1.14966247e+00 
 1.16000000e+00  1.16000000e+00  1.16000000e+00  1.15962665e+00 
 1.17000000e+00  1.17000000e+00  1.17000000e+00  1.16958581e+00 
 1.18000000e+00  1.18000000e+00  1.18000000e+00  1.17953945e+00 
