 0.00000000e+00  1.78580135e-04 
 0.00000000e+00  2.41547540e-03 
 0.00000000e+00 -1.26090183e-03 
 0.00000000e+00  1.17020516e-03 
 0.00000000e+00 -8.38711417e-04 
 0.00000000e+00 -2.34354170e-03 
 0.00000000e+00  1.66605190e-03 
 0.00000000e+00  2.66266343e-03 
 0.00000000e+00  9.12059991e-04 
 0.00000000e+00 -1.44229114e-04 
 0.00000000e+00  3.35229342e-03 
 0.00000000e+00 -3.85660716e-03 
 0.00000000e+00  3.10559425e-04 
 0.00000000e+00  1.90713724e-03 
 0.00000000e+00 -6.60102111e-04 
 0.00000000e+00  8.06053028e-04 
 0.00000000e+00  2.09246484e-04 
 0.00000000e+00  6.61960958e-04 
 0.00000000e+00  1.52893080e-03 
 0.00000000e+00  7.49585470e-05 
 0.00000000e+00 -6.89083523e-04 
 0.00000000e+00 -6.90664975e-05 
 0.00000000e+00 -6.04566051e-04 
 0.00000000e+00 -3.89110332e-04 
 0.00000000e+00 -1.59714233e-03 
 0.00000000e+00  1.24115155e-03 
 0.00000000e+00  4.40476969e-04 
 0.00000000e+00 -1.82814632e-03 
 0.00000000e+00 -8.50026597e-04 
 0.00000000e+00 -1.06259878e-03 
 0.00000000e+00  2.89319646e-04 
 0.00000000e+00  1.26026638e-03 
 0.00000000e+00  4.92001703e-04 
 0.00000000e+00 -1.05167358e-03 
 0.00000000e+00 -2.54359055e-03 
 0.00000000e+00 -1.73086987e-03 
 0.00000000e+00  2.33425312e-03 
 0.00000000e+00  2.18230797e-03 
 0.00000000e+00 -5.36067235e-04 
 0.00000000e+00 -1.56328191e-03 
 0.00000000e+00  1.66331564e-03 
 0.00000000e+00 -1.75127024e-03 
 0.00000000e+00 -1.20462584e-03 
 0.00000000e+00 -3.00572761e-03 
 0.00000000e+00  1.53295056e-04 
 0.00000000e+00 -1.66704974e-05 
 0.00000000e+00  3.80907780e-04 
 0.00000000e+00  2.71339185e-03 
 0.00000000e+00  1.42863292e-04 
 0.00000000e+00 -6.24984812e-04 
 0.00000000e+00 -5.50384283e-04 
 0.00000000e+00  1.80644988e-03 
 0.00000000e+00  9.28165520e-04 
 0.00000000e+00  1.68972329e-03 
 0.00000000e+00  6.53912174e-04 
 0.00000000e+00  8.34623480e-04 
 0.00000000e+00  1.99837401e-04 
 0.00000000e+00  1.21474242e-04 
 0.00000000e+00  2.19165582e-03 
 0.00000000e+00  1.51409475e-03 
 0.00000000e+00  3.33919773e-03 
 0.00000000e+00  3.99981682e-03 
 0.00000000e+00  1.56330490e-03 
 0.00000000e+00 -3.13061750e-03 
 0.00000000e+00 -1.85951191e-03 
 0.00000000e+00 -9.52429851e-04 
 0.00000000e+00  6.64724098e-05 
 0.00000000e+00  5.71045826e-04 
 0.00000000e+00  1.46641125e-03 
 0.00000000e+00  1.94765087e-04 
 0.00000000e+00 -9.52873235e-04 
 0.00000000e+00  1.80731466e-04 
 0.00000000e+00 -2.85237458e-03 
 0.00000000e+00 -9.75310894e-04 
 0.00000000e+00  7.42198566e-05 
 0.00000000e+00  3.47126470e-04 
 0.00000000e+00 -1.10315941e-03 
 0.00000000e+00 -6.86809084e-04 
 0.00000000e+00 -2.51126322e-03 
 0.00000000e+00  2.43806118e-04 
 0.00000000e+00 -2.35986293e-04 
 0.00000000e+00 -1.21481988e-03 
 0.00000000e+00 -9.98251401e-04 
 0.00000000e+00 -2.63860509e-05 
 0.00000000e+00  5.43034090e-04 
 0.00000000e+00  1.37143742e-03 
 0.00000000e+00 -2.14746651e-04 
 0.00000000e+00  3.91820722e-04 
 0.00000000e+00 -1.64113859e-05 
 0.00000000e+00 -3.04435123e-03 
 0.00000000e+00  3.65404076e-03 
 0.00000000e+00  1.28231921e-03 
 0.00000000e+00 -2.01486257e-04 
 0.00000000e+00 -7.85302483e-04 
 0.00000000e+00  1.21803933e-03 
 0.00000000e+00  2.86980008e-04 
 0.00000000e+00  3.26306915e-04 
 0.00000000e+00  3.15874887e-03 
 0.00000000e+00 -3.87647554e-04 
 0.00000000e+00 -9.75686225e-04 
 0.00000000e+00  5.34232960e-04 
 0.00000000e+00  6.67019467e-04 
 0.00000000e+00  1.11678594e-05 
 0.00000000e+00  1.53110453e-04 
 0.00000000e+00  9.82004049e-04 
 0.00000000e+00  1.35441776e-03 
 0.00000000e+00 -1.36936101e-03 
 0.00000000e+00  2.46150293e-03 
 0.00000000e+00 -1.57392887e-03 
 0.00000000e+00 -7.67541436e-04 
 0.00000000e+00  4.81127774e-04 
 0.00000000e+00  2.69159238e-04 
 0.00000000e+00  1.82131755e-03 
 0.00000000e+00  1.24122175e-03 
 0.00000000e+00 -2.51796499e-03 
 0.00000000e+00 -6.22425882e-05 
 0.00000000e+00  4.54786028e-04 
 0.00000000e+00  2.59377119e-03 
 0.00000000e+00 -1.90849228e-03 
 0.00000000e+00  1.69233594e-03 
 0.00000000e+00  1.32396598e-04 
 0.00000000e+00  1.61799001e-03 
 0.00000000e+00  3.07772919e-03 
 0.00000000e+00 -1.06037461e-03 
 0.00000000e+00  7.05622440e-04 
 0.00000000e+00  2.54531521e-03 
 0.00000000e+00  4.12496530e-03 
 0.00000000e+00  6.48584980e-04 
 0.00000000e+00 -2.48488479e-03 
 0.00000000e+00  2.29740099e-03 
 0.00000000e+00 -2.47990821e-03 
 0.00000000e+00  1.89894933e-03 
 0.00000000e+00  1.69183512e-03 
 0.00000000e+00 -5.29543645e-04 
 0.00000000e+00 -6.36744208e-04 
 0.00000000e+00 -2.79729637e-03 
 0.00000000e+00  3.28780194e-03 
 0.00000000e+00 -1.07920826e-03 
 0.00000000e+00 -3.52809368e-04 
 0.00000000e+00 -2.03554011e-03 
 0.00000000e+00  1.35028420e-04 
 0.00000000e+00  2.44040472e-03 
 0.00000000e+00  1.64294908e-03 
 0.00000000e+00 -3.92769786e-03 
 0.00000000e+00  6.94382168e-04 
 0.00000000e+00  2.34093132e-04 
 0.00000000e+00  1.58714918e-03 
 0.00000000e+00  1.22544357e-03 
 0.00000000e+00  1.65473254e-03 
 0.00000000e+00 -3.24787218e-04 
 0.00000000e+00 -2.63676154e-04 
 0.00000000e+00  2.43679999e-03 
 0.00000000e+00  4.30067989e-04 
 0.00000000e+00  1.53152861e-03 
 0.00000000e+00 -7.21089489e-04 
 0.00000000e+00  1.05559148e-03 
 0.00000000e+00  2.14344224e-03 
 0.00000000e+00 -6.07056402e-04 
 0.00000000e+00  1.31527484e-03 
 0.00000000e+00  9.42586010e-04 
 0.00000000e+00 -1.67911973e-03 
 0.00000000e+00 -1.57679251e-03 
 0.00000000e+00 -1.12867255e-03 
 0.00000000e+00  2.70804607e-04 
 0.00000000e+00  3.50066439e-03 
 0.00000000e+00 -2.54215062e-03 
 0.00000000e+00 -8.29175152e-04 
 0.00000000e+00 -2.05020334e-03 
 0.00000000e+00  1.86453470e-03 
 0.00000000e+00 -1.07593941e-03 
 0.00000000e+00  2.79635897e-03 
 0.00000000e+00  9.31444475e-05 
 0.00000000e+00 -7.72855143e-04 
 0.00000000e+00  4.96613342e-04 
 0.00000000e+00  5.52327529e-04 
 0.00000000e+00 -1.37556697e-03 
 0.00000000e+00 -1.15260809e-03 
 0.00000000e+00  1.01945614e-03 
 0.00000000e+00 -7.71321400e-04 
 0.00000000e+00  3.26791919e-04 
 0.00000000e+00 -4.54846718e-04 
 0.00000000e+00 -1.06320670e-03 
 0.00000000e+00  2.40388529e-03 
 0.00000000e+00 -4.59928846e-05 
 0.00000000e+00 -9.42327135e-05 
 0.00000000e+00 -5.33605732e-04 
 0.00000000e+00 -4.83712287e-03 
 0.00000000e+00  3.40662761e-04 
 0.00000000e+00  1.17495723e-05 
 0.00000000e+00  8.99786332e-05 
 0.00000000e+00 -2.27210654e-03 
 0.00000000e+00  1.53505650e-03 
 0.00000000e+00  1.87680174e-03 
 0.00000000e+00 -2.11196472e-03 
 0.00000000e+00  2.85334239e-04 
 0.00000000e+00  1.90508701e-03 
 0.00000000e+00 -6.18779858e-04 
 0.00000000e+00 -4.90860090e-04 
 0.00000000e+00  8.02946715e-04 
 0.00000000e+00 -1.62147659e-03 
 0.00000000e+00 -1.13105953e-03 
 0.00000000e+00  5.46219075e-04 
 0.00000000e+00  6.57784300e-04 
 0.00000000e+00  1.32523416e-03 
 0.00000000e+00 -6.84313936e-04 
 0.00000000e+00 -1.05235178e-03 
 0.00000000e+00  5.55199419e-04 
 0.00000000e+00 -1.05847567e-03 
 0.00000000e+00 -1.07786714e-03 
 0.00000000e+00  2.63530767e-03 
 0.00000000e+00 -1.00281098e-03 
 0.00000000e+00  3.29831490e-05 
 0.00000000e+00  2.76714023e-03 
 0.00000000e+00  1.64366365e-03 
 0.00000000e+00  1.08088697e-04 
 0.00000000e+00 -1.43507794e-03 
 0.00000000e+00  1.03347854e-03 
 0.00000000e+00  4.07657983e-04 
 0.00000000e+00 -2.24100058e-03 
 0.00000000e+00 -1.63644189e-03 
 0.00000000e+00 -1.23707354e-04 
 0.00000000e+00 -6.43955963e-04 
 0.00000000e+00  7.55621812e-04 
 0.00000000e+00  2.21590328e-03 
 0.00000000e+00 -2.33727311e-04 
 0.00000000e+00 -1.53685113e-03 
 0.00000000e+00 -5.62464584e-04 
 0.00000000e+00  1.46769035e-03 
 0.00000000e+00 -1.34662651e-03 
 0.00000000e+00 -1.42870758e-03 
 0.00000000e+00  9.12337124e-04 
 0.00000000e+00  3.85316518e-04 
 0.00000000e+00  4.80115461e-04 
 0.00000000e+00  7.58508167e-04 
 0.00000000e+00  2.93975041e-03 
 0.00000000e+00  1.36489347e-03 
 0.00000000e+00  2.18472452e-03 
 0.00000000e+00  8.22749772e-04 
 0.00000000e+00 -1.12071216e-03 
 0.00000000e+00  8.99516405e-04 
 0.00000000e+00 -9.23562976e-04 
 0.00000000e+00 -1.73840484e-03 
 0.00000000e+00  1.49063134e-03 
 0.00000000e+00  1.03977388e-03 
 0.00000000e+00  1.65317473e-04 
 0.00000000e+00  5.01446870e-04 
 0.00000000e+00  4.84741176e-03 
 0.00000000e+00  1.01005088e-03 
 0.00000000e+00 -1.56309443e-03 
 0.00000000e+00 -2.20782791e-03 
 0.00000000e+00  3.53100603e-03 
 0.00000000e+00  3.28548384e-04 
 0.00000000e+00  1.01920666e-03 
 0.00000000e+00  2.03765586e-03 
 0.00000000e+00  2.85927081e-03 
 0.00000000e+00 -2.38616179e-03 
 0.00000000e+00  1.50306682e-03 
 0.00000000e+00  1.30570299e-03 
 0.00000000e+00  2.06295167e-03 
 0.00000000e+00 -1.47037011e-03 
 0.00000000e+00 -3.08622161e-03 
 0.00000000e+00 -1.03879024e-03 
 0.00000000e+00 -2.41591168e-03 
 0.00000000e+00 -6.75532490e-04 
 0.00000000e+00  3.29952768e-04 
 0.00000000e+00 -1.12194945e-03 
 0.00000000e+00  7.57317440e-04 
 0.00000000e+00 -2.16281172e-03 
 0.00000000e+00 -3.87098586e-04 
 0.00000000e+00 -3.34815155e-04 
