 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  6.35350787e+01  1.00000000e+00 -4.19475143e-02 
 1.12201845e+00  1.12201845e+00  0.00000000e+00  1.12201845e+00  6.35350781e+01  1.12201845e+00 -4.70658830e-02 
 1.25892541e+00  1.25892541e+00  0.00000000e+00  1.25892541e+00  6.35350774e+01  1.25892541e+00 -5.28087862e-02 
 1.41253754e+00  1.41253754e+00  0.00000000e+00  1.41253754e+00  6.35350764e+01  1.41253754e+00 -5.92524283e-02 
 1.58489319e+00  1.58489319e+00  0.00000000e+00  1.58489319e+00  6.35350752e+01  1.58489319e+00 -6.64823119e-02 
 1.77827941e+00  1.77827941e+00  0.00000000e+00  1.77827941e+00  6.35350737e+01  1.77827941e+00 -7.45943722e-02 
 1.99526231e+00  1.99526231e+00  0.00000000e+00  1.99526231e+00  6.35350718e+01  1.99526231e+00 -8.36962499e-02 
 2.23872114e+00  2.23872114e+00  0.00000000e+00  2.23872114e+00  6.35350694e+01  2.23872114e+00 -9.39087197e-02 
 2.51188643e+00  2.51188643e+00  0.00000000e+00  2.51188643e+00  6.35350664e+01  2.51188643e+00 -1.05367292e-01 
 2.81838293e+00  2.81838293e+00  0.00000000e+00  2.81838293e+00  6.35350626e+01  2.81838293e+00 -1.18224012e-01 
 3.16227766e+00  3.16227766e+00  0.00000000e+00  3.16227766e+00  6.35350578e+01  3.16227766e+00 -1.32649474e-01 
 3.54813389e+00  3.54813389e+00  0.00000000e+00  3.54813389e+00  6.35350517e+01  3.54813389e+00 -1.48835089e-01 
 3.98107171e+00  3.98107171e+00  0.00000000e+00  3.98107171e+00  6.35350442e+01  3.98107171e+00 -1.66995619e-01 
 4.46683592e+00  4.46683592e+00  0.00000000e+00  4.46683592e+00  6.35350346e+01  4.46683592e+00 -1.87372029e-01 
 5.01187234e+00  5.01187234e+00  0.00000000e+00  5.01187234e+00  6.35350226e+01  5.01187234e+00 -2.10234681e-01 
